sampling_point_id,url,name,lat,lon,easting,northing,status,type,area,distance_to_source_km
NE-RSN0175,https://environment.data.gov.uk/water-quality/id/sampling-point/NE-RSN0175.json,ELSDON BURN AT SOPPIT FARM,55.230263,-2.121733,392355,592903,open,FRESHWATER - RIVERS,Northumberland Durham and Tees,50.799815129561566
NE-RSN0191,https://environment.data.gov.uk/water-quality/id/sampling-point/NE-RSN0191.json,TROWUPBURN AT TROWUPBURN FARM,55.531666,-2.197535,387629,626457,open,FRESHWATER - RIVERS,Northumberland Durham and Tees,83.53841364339515
NE-RSN0735,https://environment.data.gov.uk/water-quality/id/sampling-point/NE-RSN0735.json,KILLHOPE BURN AT HEATHERYCLEUGH,54.767222,-2.243277,384445,541395,open,FRESHWATER - RIVERS,Northumberland Durham and Tees,2.426944083457372
NE-RSN0767,https://environment.data.gov.uk/water-quality/id/sampling-point/NE-RSN0767.json,BRADFORD BURN AT KIMMERSTON,55.617285,-2.080874,395004,635971,open,FRESHWATER - RIVERS,Northumberland Durham and Tees,93.71183672690262
NE-RSN0772,https://environment.data.gov.uk/water-quality/id/sampling-point/NE-RSN0772.json,RIVER ALN AT CATHEUGH DRIVE,55.42912,-1.778272,414130,615049,open,FRESHWATER - RIVERS,Northumberland Durham and Tees,78.54775454282569
NE-RSN0780,https://environment.data.gov.uk/water-quality/id/sampling-point/NE-RSN0780.json,HUNDER BECK AT HUNDER RIGG,54.543652,-2.125503,391978,516497,open,FRESHWATER - RIVERS,Northumberland Durham and Tees,28.079524729127485
NE-RSN0783,https://environment.data.gov.uk/water-quality/id/sampling-point/NE-RSN0783.json,TARRET BURN TRIB AT SUNDAYSIGHT,55.19211,-2.305739,380633,588693,open,FRESHWATER - RIVERS,Northumberland Durham and Tees,45.699715357973375
NE-RSN0815,https://environment.data.gov.uk/water-quality/id/sampling-point/NE-RSN0815.json,HERONSCLOSE BURN AT HERONS CLOSE,55.210841,-1.725835,417544,590769,open,FRESHWATER - RIVERS,Northumberland Durham and Tees,59.083015379372554
NE-RSN0879,https://environment.data.gov.uk/water-quality/id/sampling-point/NE-RSN0879.json,REDE AT TOWNHEAD,55.180578,-2.155138,390218,587378,open,FRESHWATER - RIVERS,Northumberland Durham and Tees,44.985829346567485
NE-RSN0888,https://environment.data.gov.uk/water-quality/id/sampling-point/NE-RSN0888.json,WEST BECK AT NEWBRIDGE,54.546249,-1.584533,426974,516858,open,FRESHWATER - RIVERS,Northumberland Durham and Tees,51.36299991221557
NE-RSN1839,https://environment.data.gov.uk/water-quality/id/sampling-point/NE-RSN1839.json,N TYNE DS RIDLEY STOKOE,55.167003,-2.393594,375024,585927,open,FRESHWATER - RIVERS,Northumberland Durham and Tees,43.55603480935361
NE-RSN1979,https://environment.data.gov.uk/water-quality/id/sampling-point/NE-RSN1979.json,DRYDERDALEBECK AT DRYDERDALE HALL,54.692107,-1.861625,409017,533018,open,FRESHWATER - RIVERS,Northumberland Durham and Tees,28.146893907260303
NE-RSN1996,https://environment.data.gov.uk/water-quality/id/sampling-point/NE-RSN1996.json,HAMPETH BRUN AT FREEMANS WELL,55.366515,-1.762545,415149,608085,open,FRESHWATER - RIVERS,Northumberland Durham and Tees,72.67188215398315
NE-40000633,https://environment.data.gov.uk/water-quality/id/sampling-point/NE-40000633.json,WASTE ADHOC - DARLINGTON,49.891925,-0.609124,500000,3,open,WASTE SITE - UNSPECIFIED,Northumberland Durham and Tees,555.2738492723366
NE-41000023,https://environment.data.gov.uk/water-quality/id/sampling-point/NE-41000023.json,BERWICK (YARROWHAUGH) STW SSS,55.766129,-2.028446,398313,652534,open,SEWAGE DISCHARGES - STW STORM OVERFLOW/STORM TANK - WATER COMPANY,Northumberland Durham and Tees,110.555730890972
NE-41000449,https://environment.data.gov.uk/water-quality/id/sampling-point/NE-41000449.json,WOOLER WTW A2 ROUTINE OUTLET 1 M1,55.55153,-2.011821,399352,628650,open,TRADE DISCHARGES - PROCESS EFFLUENT - WATER COMPANY (WTW),Northumberland Durham and Tees,87.1912400639596
NE-41000450,https://environment.data.gov.uk/water-quality/id/sampling-point/NE-41000450.json,WOOLER WTW A3 NON-ROUTINE OUTLET 1 M2,55.551449,-2.011758,399356,628641,open,TRADE DISCHARGES - PROCESS EFFLUENT - WATER COMPANY (WTW),Northumberland Durham and Tees,87.18315720278744
NE-42100119,https://environment.data.gov.uk/water-quality/id/sampling-point/NE-42100119.json,BOULMER STW SS,55.425914,-1.607175,424960,614740,open,SEWAGE DISCHARGES - STW STORM OVERFLOW/STORM TANK - WATER COMPANY,Northumberland Durham and Tees,83.18887524582689
NE-42600053,https://environment.data.gov.uk/water-quality/id/sampling-point/NE-42600053.json,CRAMLINGTON (NEW) STW SSS,55.110702,-1.583152,426690,579670,open,SEWAGE DISCHARGES - SEWER STORM OVERFLOW - WATER COMPANY,Northumberland Durham and Tees,57.21273668626539
NE-43100250,https://environment.data.gov.uk/water-quality/id/sampling-point/NE-43100250.json,BYRNESS WTW A1 OUTLET1 M1,55.31895,-2.37173,376507,602829,open,TRADE DISCHARGES - PROCESS EFFLUENT - WATER COMPANY (WTW),Northumberland Durham and Tees,60.09055209823733
NE-43200197,https://environment.data.gov.uk/water-quality/id/sampling-point/NE-43200197.json,EAST ALLEN U/S CONF SWINHOPE BURN,54.834622,-2.238093,384804,548894,open,FRESHWATER - RIVERS,Northumberland Durham and Tees,6.279900505592695
NE-43200198,https://environment.data.gov.uk/water-quality/id/sampling-point/NE-43200198.json,EAST ALLEN SINDERHOPE FIELD STUDY CENTRE,54.864315,-2.246121,384300,552200,open,FRESHWATER - RIVERS,Northumberland Durham and Tees,9.344728641897293
NE-43200205,https://environment.data.gov.uk/water-quality/id/sampling-point/NE-43200205.json,SOUTH TYNE AT EALS,54.89167,-2.497994,368155,555330,open,FRESHWATER - RIVERS,Northumberland Durham and Tees,18.966115755564108
NE-43200254,https://environment.data.gov.uk/water-quality/id/sampling-point/NE-43200254.json,BLAGILL BURN D/S BLAGILL COLLIERY MW,54.822552,-2.404616,374100,547600,open,FRESHWATER - RIVERS,Northumberland Durham and Tees,9.656544667979206
NE-43200415,https://environment.data.gov.uk/water-quality/id/sampling-point/NE-43200415.json,HARTLEY BURN AT LOW CLOSE WOOD,54.934864,-2.524389,366498,560149,open,FRESHWATER - RIVERS,Northumberland Durham and Tees,23.492929539964976
NE-43200416,https://environment.data.gov.uk/water-quality/id/sampling-point/NE-43200416.json,HARTLEY BURN AT BYERS HALL,54.931599,-2.543448,365274,559795,open,FRESHWATER - RIVERS,Northumberland Durham and Tees,24.096328844292646
NE-43200417,https://environment.data.gov.uk/water-quality/id/sampling-point/NE-43200417.json,HARTLEY BURN U/S BLACK BURN,54.930611,-2.547492,365014,559687,open,FRESHWATER - RIVERS,Northumberland Durham and Tees,24.20860894204626
NE-43200418,https://environment.data.gov.uk/water-quality/id/sampling-point/NE-43200418.json,HONEYCROOK BURN D/S HARESBY ROAD,54.992288,-2.267222,383000,566446,open,FRESHWATER - RIVERS,Northumberland Durham and Tees,23.430909471315143
NE-43200419,https://environment.data.gov.uk/water-quality/id/sampling-point/NE-43200419.json,GARRIGILL BURN FOOTBRIDGE ISLAND COTTAGE,54.799676,-2.372671,376139,545043,open,FRESHWATER - RIVERS,Northumberland Durham and Tees,6.774506350396751
NE-43200420,https://environment.data.gov.uk/water-quality/id/sampling-point/NE-43200420.json,HAYRING BURN,54.798087,-2.366357,376544,544864,open,FRESHWATER - RIVERS,Northumberland Durham and Tees,6.335800121737574
NE-43200421,https://environment.data.gov.uk/water-quality/id/sampling-point/NE-43200421.json,GUDHAM GILL AT HIGH ROAD,54.798335,-2.345874,377861,544885,open,FRESHWATER - RIVERS,Northumberland Durham and Tees,5.103071416404086
NE-43200422,https://environment.data.gov.uk/water-quality/id/sampling-point/NE-43200422.json,OLD CARRS BURN U/S NENT,54.777846,-2.330012,378870,542600,open,FRESHWATER - RIVERS,Northumberland Durham and Tees,3.758105253155934
NE-43200423,https://environment.data.gov.uk/water-quality/id/sampling-point/NE-43200423.json,MIDDLE CLEUGH BURN,54.777704,-2.329109,378928,542584,open,FRESHWATER - RIVERS,Northumberland Durham and Tees,3.702371838755741
NE-43200424,https://environment.data.gov.uk/water-quality/id/sampling-point/NE-43200424.json,LONGCLEUGH,54.77793,-2.328614,378960,542609,open,FRESHWATER - RIVERS,Northumberland Durham and Tees,3.66796687894289
NE-43200425,https://environment.data.gov.uk/water-quality/id/sampling-point/NE-43200425.json,50M U/S OF DRAINAGE LEVEL MINE COTTAGES,55.014069,-2.232948,385201,568862,open,FRESHWATER - RIVERS,Northumberland Durham and Tees,25.969941913559865
NE-43200426,https://environment.data.gov.uk/water-quality/id/sampling-point/NE-43200426.json,LANGLEY BURN (NR LANGLEY CASTLE),54.957595,-2.257716,383594,562583,open,FRESHWATER - RIVERS,Northumberland Durham and Tees,19.592064448693726
NE-43200427,https://environment.data.gov.uk/water-quality/id/sampling-point/NE-43200427.json,MOUTH OF LANGLEY BURN INTO S.TYNE,54.975257,-2.242566,384571,564545,open,FRESHWATER - RIVERS,Northumberland Durham and Tees,21.6162225566245
NE-43200428,https://environment.data.gov.uk/water-quality/id/sampling-point/NE-43200428.json,CROOK BURN AT A689,54.812464,-2.449592,371203,546495,open,FRESHWATER - RIVERS,Northumberland Durham and Tees,11.904558982287735
NE-43200429,https://environment.data.gov.uk/water-quality/id/sampling-point/NE-43200429.json,SOUTH� TYNE AT WILLIAMSTONE HOUSE,54.86117,-2.498054,368127,551936,open,FRESHWATER - RIVERS,Northumberland Durham and Tees,16.984023545483417
NE-43200430,https://environment.data.gov.uk/water-quality/id/sampling-point/NE-43200430.json,SOUTH TYNE U/S LAMBLEY COAL SCHEME,54.931162,-2.507362,367586,559729,open,FRESHWATER - RIVERS,Northumberland Durham and Tees,22.450453448606726
NE-43200431,https://environment.data.gov.uk/water-quality/id/sampling-point/NE-43200431.json,WELLHOPE BURN UPSTREAM SCABBY TONGUE,54.840571,-2.352339,377469,549587,open,FRESHWATER - RIVERS,Northumberland Durham and Tees,8.347125963240218
NE-43200432,https://environment.data.gov.uk/water-quality/id/sampling-point/NE-43200432.json,D/S OF WELLHOPEHEAD LEAD MINE,54.814511,-2.339585,378274,546683,open,FRESHWATER - RIVERS,Northumberland Durham and Tees,5.683356489928939
NE-43200433,https://environment.data.gov.uk/water-quality/id/sampling-point/NE-43200433.json,SOUTH TYNE AT MELKRIDGE,54.966516,-2.409155,373902,563622,open,FRESHWATER - RIVERS,Northumberland Durham and Tees,22.363207568368264
NE-43205014,https://environment.data.gov.uk/water-quality/id/sampling-point/NE-43205014.json,BARDON MILL (STATION HOUSE) P.S.,54.97496,-2.346626,377910,564540,open,SEWAGE DISCHARGES - PUMPING STATION - WATER COMPANY,Northumberland Durham and Tees,22.029113125510438
NE-43300074,https://environment.data.gov.uk/water-quality/id/sampling-point/NE-43300074.json,TYNE AT RIDING MILL WEIR,54.953521,-1.957803,402800,562100,open,FRESHWATER - RIVERS,Northumberland Durham and Tees,27.733301678465313
NE-43400434,https://environment.data.gov.uk/water-quality/id/sampling-point/NE-43400434.json,HYDROPOWER OUTFALL NENTHEAD,54.78451,-2.33781,378372,543344,open,FRESHWATER - RIVERS,Northumberland Durham and Tees,4.247233740046807
NE-43500585,https://environment.data.gov.uk/water-quality/id/sampling-point/NE-43500585.json,BIRTLEY STW SSS,54.903702,-1.595585,426030,556630,open,SEWAGE DISCHARGES - STW STORM OVERFLOW/STORM TANK - WATER COMPANY,Northumberland Durham and Tees,45.37441077155699
NE-43500719,https://environment.data.gov.uk/water-quality/id/sampling-point/NE-43500719.json,KIBBLESWORTH MINEWATER OUTLET A + B,54.905504,-1.59697,425940,556830,open,SEWAGE DISCHARGES - FINAL/TREATED EFFLUENT - NOT WATER COMPANY,Northumberland Durham and Tees,45.34936202848004
NE-43505101,https://environment.data.gov.uk/water-quality/id/sampling-point/NE-43505101.json,MARSDEN NORTH,54.985529,-1.38141,439683,565836,open,SALINE WATER - NON DESIGNATED BATHING BEACHES,Northumberland Durham and Tees,61.299163274451
NE-43505102,https://environment.data.gov.uk/water-quality/id/sampling-point/NE-43505102.json,MARSDEN CENTRAL,54.980216,-1.38096,439717,565245,open,SALINE WATER - NON DESIGNATED BATHING BEACHES,Northumberland Durham and Tees,61.11342081171149
NE-43505103,https://environment.data.gov.uk/water-quality/id/sampling-point/NE-43505103.json,MARSDEN SOUTH BEACH,54.977238,-1.374991,440102,564917,open,SALINE WATER - NON DESIGNATED BATHING BEACHES,Northumberland Durham and Tees,61.35336784407132
NE-44100172,https://environment.data.gov.uk/water-quality/id/sampling-point/NE-44100172.json,ROOKHOPE BURN 100M D/S GROVERAKE MINE,54.789869,-2.161692,389700,543900,open,FRESHWATER - RIVERS,Northumberland Durham and Tees,7.117879259087193
NE-44100437,https://environment.data.gov.uk/water-quality/id/sampling-point/NE-44100437.json,BEDBURN BECK D/S EUDON BECK,54.665504,-1.894335,406913,530054,open,FRESHWATER - RIVERS,Northumberland Durham and Tees,27.460494126989005
NE-44100438,https://environment.data.gov.uk/water-quality/id/sampling-point/NE-44100438.json,BEDBURN BK AT WINDY BANK WOOD(U/S CAR PK,54.675045,-1.864691,408823,531119,open,FRESHWATER - RIVERS,Northumberland Durham and Tees,28.69774938769232
NE-44100439,https://environment.data.gov.uk/water-quality/id/sampling-point/NE-44100439.json,BEDBURN BECK AT MILL HOUSE ROAD BRIDGE,54.679065,-1.844641,410115,531569,open,FRESHWATER - RIVERS,Northumberland Durham and Tees,29.69939108207891
NE-44100440,https://environment.data.gov.uk/water-quality/id/sampling-point/NE-44100440.json,HOWDEN BURN AT TRACK,54.69552,-2.003544,399869,533389,open,FRESHWATER - RIVERS,Northumberland Durham and Tees,19.699144138736088
NE-44100441,https://environment.data.gov.uk/water-quality/id/sampling-point/NE-44100441.json,BOLLIHOPE BURN U/S HOWDEN BURN,54.709979,-1.993752,400500,534998,open,FRESHWATER - RIVERS,Northumberland Durham and Tees,19.539612767711954
NE-44100442,https://environment.data.gov.uk/water-quality/id/sampling-point/NE-44100442.json,BOLLIHOPE BURN FOOTBRIDGE NEAR PYE CLOSE,54.713148,-1.97123,401951,535351,open,FRESHWATER - RIVERS,Northumberland Durham and Tees,20.73538739344324
NE-44100443,https://environment.data.gov.uk/water-quality/id/sampling-point/NE-44100443.json,TOP OF IMPACTED LENGTH OF ROOKHOPE BURN,54.797002,-2.182594,388358,544697,open,FRESHWATER - RIVERS,Northumberland Durham and Tees,5.968783705709262
NE-44100444,https://environment.data.gov.uk/water-quality/id/sampling-point/NE-44100444.json,WHIMSEY CLEUGH U/S OF ROOKHOPE BURN,54.782384,-2.161273,389725,543067,open,FRESHWATER - RIVERS,Northumberland Durham and Tees,7.086102945088764
NE-44100445,https://environment.data.gov.uk/water-quality/id/sampling-point/NE-44100445.json,RISPEY SIKE U/S OF ROOKHOPE BURN,54.780165,-2.13132,391651,542816,open,FRESHWATER - RIVERS,Northumberland Durham and Tees,9.007909820478549
NE-44100446,https://environment.data.gov.uk/water-quality/id/sampling-point/NE-44100446.json,SCAR SIKE U/S OF ROOKHOPE BURN,54.776573,-2.137309,391265,542417,open,FRESHWATER - RIVERS,Northumberland Durham and Tees,8.640845355762625
NE-44100447,https://environment.data.gov.uk/water-quality/id/sampling-point/NE-44100447.json,HAWK SIKE U/S OF ROOKHOPE BURN,54.787194,-2.121033,392314,543597,open,FRESHWATER - RIVERS,Northumberland Durham and Tees,9.685458740508373
NE-44100448,https://environment.data.gov.uk/water-quality/id/sampling-point/NE-44100448.json,RED BURN U/S OF ROOKHOPE BURN,54.787455,-2.120319,392360,543626,open,FRESHWATER - RIVERS,Northumberland Durham and Tees,9.733018509380306
NE-44100449,https://environment.data.gov.uk/water-quality/id/sampling-point/NE-44100449.json,BOLTS BURN U/S OF ROOKHOPE BURN,54.781618,-2.096295,393904,542974,open,FRESHWATER - RIVERS,Northumberland Durham and Tees,11.252359689959674
NE-44100450,https://environment.data.gov.uk/water-quality/id/sampling-point/NE-44100450.json,STOTFIELD BURN U/S OF ROOKHOPE BURN,54.775959,-2.092069,394175,542344,open,FRESHWATER - RIVERS,Northumberland Durham and Tees,11.541126662004205
NE-44100451,https://environment.data.gov.uk/water-quality/id/sampling-point/NE-44100451.json,SUNDERLAND WELL U/S OF ROOKHOPE BURN,54.751208,-2.083483,394724,539589,open,FRESHWATER - RIVERS,Northumberland Durham and Tees,12.541882264654129
NE-44200030,https://environment.data.gov.uk/water-quality/id/sampling-point/NE-44200030.json,BUTTERKNOWLE (LYNESACK & SOFTLEY)STW SSS,54.624953,-1.822296,411571,525551,open,SEWAGE DISCHARGES - STW STORM OVERFLOW/STORM TANK - WATER COMPANY,Northumberland Durham and Tees,33.72389935735636
NE-44300222,https://environment.data.gov.uk/water-quality/id/sampling-point/NE-44300222.json,BOWBURN STW SSS,54.726778,-1.533608,430135,536967,open,SEWAGE DISCHARGES - STW STORM OVERFLOW/STORM TANK - WATER COMPANY,Northumberland Durham and Tees,47.75725207291021
NE-44400026,https://environment.data.gov.uk/water-quality/id/sampling-point/NE-44400026.json,BROWNEY STW STORM TANK EFFLUENT,54.741693,-1.600772,425800,538600,open,SEWAGE DISCHARGES - STW STORM OVERFLOW/STORM TANK - WATER COMPANY,Northumberland Durham and Tees,43.27702687261407
NE-44400273,https://environment.data.gov.uk/water-quality/id/sampling-point/NE-44400273.json,STONY HEAP MINEWATER TREATMENT SCHEME,54.857012,-1.773302,414651,551383,open,TRADE DISCHARGES - MINERAL WORKINGS,Northumberland Durham and Tees,33.01757822665213
NE-44500372,https://environment.data.gov.uk/water-quality/id/sampling-point/NE-44500372.json,WEAR AT QUEEN ALEXANDRA BRIDGE SED <63U,54.913436,-1.405649,438200,557800,open,SALINE WATER - ESTUARINE SITES - NON BATHING/SHELLFISH,Northumberland Durham and Tees,57.354923301493734
NE-44500554,https://environment.data.gov.uk/water-quality/id/sampling-point/NE-44500554.json,BARKERS HAUGH STW SSS,54.783396,-1.5683,427862,543253,open,SEWAGE DISCHARGES - SEWER STORM OVERFLOW - WATER COMPANY,Northumberland Durham and Tees,45.10958636781889
NE-44505026,https://environment.data.gov.uk/water-quality/id/sampling-point/NE-44505026.json,BELMONT STW,54.800931,-1.530189,430300,545220,open,SEWAGE DISCHARGES - STW STORM OVERFLOW/STORM TANK - WATER COMPANY,Northumberland Durham and Tees,47.59127040042878
NE-45100162,https://environment.data.gov.uk/water-quality/id/sampling-point/NE-45100162.json,CLUBGILL SIKE U/S OF HUDSHOPE BECK,54.650347,-2.089971,394292,528366,open,FRESHWATER - RIVERS,Northumberland Durham and Tees,18.689646192299314
NE-45100164,https://environment.data.gov.uk/water-quality/id/sampling-point/NE-45100164.json,LITTLE EGGLESHOPE U/S CANDLESEIVE SIKE,54.676673,-2.022105,398672,531292,open,FRESHWATER - RIVERS,Northumberland Durham and Tees,19.82592888257231
NE-45100165,https://environment.data.gov.uk/water-quality/id/sampling-point/NE-45100165.json,ASHGILL BECK D/S ROAD,54.713635,-2.299564,380798,535446,open,FRESHWATER - RIVERS,Northumberland Durham and Tees,7.763421165127874
NE-45100166,https://environment.data.gov.uk/water-quality/id/sampling-point/NE-45100166.json,LANGDON BECK AT UNNAMED ROAD,54.691889,-2.233672,385035,533010,open,FRESHWATER - RIVERS,Northumberland Durham and Tees,10.269222384063447
NE-45105002,https://environment.data.gov.uk/water-quality/id/sampling-point/NE-45105002.json,ROMALDKIRK SEWAGE DISPOSAL WORKS,54.596137,-2.004293,399820,522330,open,SEWAGE DISCHARGES - STW STORM OVERFLOW/STORM TANK - WATER COMPANY,Northumberland Durham and Tees,26.846987790473765
NE-45200119,https://environment.data.gov.uk/water-quality/id/sampling-point/NE-45200119.json,STAINDROP STW SSS,54.573653,-1.781697,414210,519850,open,SEWAGE DISCHARGES - STW STORM OVERFLOW/STORM TANK - WATER COMPANY,Northumberland Durham and Tees,39.080057219530296
NE-45200207,https://environment.data.gov.uk/water-quality/id/sampling-point/NE-45200207.json,GAINFORD STW (NEW) SSS,54.542182,-1.728693,417650,516360,open,SEWAGE DISCHARGES - STW STORM OVERFLOW/STORM TANK - WATER COMPANY,Northumberland Durham and Tees,43.9157724857761
NE-45300117,https://environment.data.gov.uk/water-quality/id/sampling-point/NE-45300117.json,WINDLESTONE STW SSS,54.6529,-1.548326,429240,528740,open,SEWAGE DISCHARGES - STW STORM OVERFLOW/STORM TANK - WATER COMPANY,Northumberland Durham and Tees,48.618074691384386
NE-45400698,https://environment.data.gov.uk/water-quality/id/sampling-point/NE-45400698.json,MBS TEES NO 23 BUOY T2NMP SED <63U,54.59402,-1.184347,452800,522400,open,SALINE WATER - ESTUARINE SITES - NON BATHING/SHELLFISH,Northumberland Durham and Tees,72.93768372609463
NE-45400730,https://environment.data.gov.uk/water-quality/id/sampling-point/NE-45400730.json,MBS TEES PHILLIPS APPROACH PA1 SED <63U,54.628927,-1.163512,454100,526300,open,SALINE WATER - ESTUARINE SITES - NON BATHING/SHELLFISH,Northumberland Durham and Tees,73.19625493922585
NE-45401166,https://environment.data.gov.uk/water-quality/id/sampling-point/NE-45401166.json,ORMSBY BECK AT HEATH ROAD,54.576257,-1.216338,450755,520400,open,FRESHWATER - RIVERS,Northumberland Durham and Tees,71.5892251145829
NE-45401167,https://environment.data.gov.uk/water-quality/id/sampling-point/NE-45401167.json,STAINSBY BECK AT ACKLAM ROAD WEST OF A19,54.548626,-1.276248,446914,517284,open,FRESHWATER - RIVERS,Northumberland Durham and Tees,69.06319295254039
NE-45401350,https://environment.data.gov.uk/water-quality/id/sampling-point/NE-45401350.json,HUTTON RUDBY STW CRUDE INLET,54.455975,-1.283189,446570,506970,open,SEWAGE - CRUDE TO FURTHER TREATMENT - WATER COMPANY,Northumberland Durham and Tees,73.22453661814787
NE-45505028,https://environment.data.gov.uk/water-quality/id/sampling-point/NE-45505028.json,SEAHAM HALL - HOUGH FOOT,54.85068,-1.34731,442005,550850,open,SALINE WATER - NON DESIGNATED BATHING BEACHES,Northumberland Durham and Tees,59.726558150719754
NE-45600123,https://environment.data.gov.uk/water-quality/id/sampling-point/NE-45600123.json,SKINNINGROVE PS STORM SEWAGE,54.574093,-0.893144,471650,520440,open,SEWAGE DISCHARGES - SEWER STORM OVERFLOW - WATER COMPANY,Northumberland Durham and Tees,91.58377166958545
NE-RSN0223,https://environment.data.gov.uk/water-quality/id/sampling-point/NE-RSN0223.json,SOUTH TYNE D/S FEATHERSTONE CASTLE,54.945783,-2.511636,367324,561358,open,FRESHWATER - RIVERS,Northumberland Durham and Tees,23.853434227209526
NE-RSN0251,https://environment.data.gov.uk/water-quality/id/sampling-point/NE-RSN0251.json,PUNDERSHAW BURN @ DS BLACKABURN LOUGH,55.112444,-2.363367,376918,579845,open,FRESHWATER - RIVERS,Northumberland Durham and Tees,37.2519941435395
NE-RSN0255,https://environment.data.gov.uk/water-quality/id/sampling-point/NE-RSN0255.json,SOUTH LOW UPSTREAM A1 AT HAGGERSTON,55.682141,-1.935828,404133,643188,open,FRESHWATER - RIVERS,Northumberland Durham and Tees,102.37760185237866
NE-RSN0260,https://environment.data.gov.uk/water-quality/id/sampling-point/NE-RSN0260.json,TUGHALL BURN AT TUGHALL COVERT,55.534908,-1.688763,419742,626844,open,FRESHWATER - RIVERS,Northumberland Durham and Tees,91.5874010488084
NE-RSN0271,https://environment.data.gov.uk/water-quality/id/sampling-point/NE-RSN0271.json,HIGHFIELD BURN UPSTREAM HIGHFIELD,55.213544,-2.403703,374410,591110,open,FRESHWATER - RIVERS,Northumberland Durham and Tees,48.76321219867512
NE-RSN0943,https://environment.data.gov.uk/water-quality/id/sampling-point/NE-RSN0943.json,HOLYSTONE BURN AT HOLYSTONE COMMON,55.310671,-2.086407,394613,601848,open,FRESHWATER - RIVERS,Northumberland Durham and Tees,60.00501274259357
NE-RSN0955,https://environment.data.gov.uk/water-quality/id/sampling-point/NE-RSN0955.json,RIVER WEAR D/S CONG BURN,54.857976,-1.566024,427957,551553,open,FRESHWATER - RIVERS,Northumberland Durham and Tees,46.00432047020276
NE-RSN0959,https://environment.data.gov.uk/water-quality/id/sampling-point/NE-RSN0959.json,LILBURN AT HURLSTONE TOWER,55.510876,-1.942361,403738,624127,open,FRESHWATER - RIVERS,Northumberland Durham and Tees,83.75129535625544
NE-RSN0975,https://environment.data.gov.uk/water-quality/id/sampling-point/NE-RSN0975.json,CASH BURN AT LONGMAN HILL GARRIGILL,54.729331,-2.444137,371495,537242,open,FRESHWATER - RIVERS,Northumberland Durham and Tees,12.493651522733392
NE-RSN0976,https://environment.data.gov.uk/water-quality/id/sampling-point/NE-RSN0976.json,DALTON BECK NEAR TEWIT CASTLE,54.463912,-1.521698,431101,507722,open,FRESHWATER - RIVERS,Northumberland Durham and Tees,59.82783700055489
NE-RSN0991,https://environment.data.gov.uk/water-quality/id/sampling-point/NE-RSN0991.json,DRY BURN (TRIB STH TYNE) @ DRYBURN HOUSE,54.778088,-2.432933,372250,542663,open,FRESHWATER - RIVERS,Northumberland Durham and Tees,10.342486898808234
NE-RSN1003,https://environment.data.gov.uk/water-quality/id/sampling-point/NE-RSN1003.json,HARNISHA BURN @ HIGH BLACK HILL,54.693843,-2.035472,397811,533203,open,FRESHWATER - RIVERS,Northumberland Durham and Tees,18.03579428306746
NE-RSN1059,https://environment.data.gov.uk/water-quality/id/sampling-point/NE-RSN1059.json,LUNE AT BLAKE HOUSE GILL,54.58369,-2.186294,388057,520961,open,FRESHWATER - RIVERS,Northumberland Durham and Tees,22.680524209242716
NE-RSN1071,https://environment.data.gov.uk/water-quality/id/sampling-point/NE-RSN1071.json,REDE AT WOOLAW FARM,55.280394,-2.280364,382288,598511,open,FRESHWATER - RIVERS,Northumberland Durham and Tees,55.46773470574831
NE-RSN1095,https://environment.data.gov.uk/water-quality/id/sampling-point/NE-RSN1095.json,TRIB OF WALLSEND BURN @ RISING SUN,55.014393,-1.520849,430738,568978,open,FRESHWATER - RIVERS,Northumberland Durham and Tees,54.54800792319061
NE-RSN2023,https://environment.data.gov.uk/water-quality/id/sampling-point/NE-RSN2023.json,COWCLOSE BURN AT WITTON SHIELDS,55.205448,-1.804561,412536,590152,open,FRESHWATER - RIVERS,Northumberland Durham and Tees,55.76328217614342
NE-RSN2031,https://environment.data.gov.uk/water-quality/id/sampling-point/NE-RSN2031.json,MILL BURN AT MILLHILL WOOD,54.910275,-1.864934,408757,557295,open,FRESHWATER - RIVERS,Northumberland Durham and Tees,29.718831181919487
NE-RSN2079,https://environment.data.gov.uk/water-quality/id/sampling-point/NE-RSN2079.json,DIPTON BURN AT WEST DIPTON WOODS,54.949372,-2.15882,389925,561649,open,FRESHWATER - RIVERS,Northumberland Durham and Tees,20.00819974066046
NE-RSN2103,https://environment.data.gov.uk/water-quality/id/sampling-point/NE-RSN2103.json,HART BURN AT CHEESE HILLS,55.19766,-1.989438,400770,589268,open,FRESHWATER - RIVERS,Northumberland Durham and Tees,49.64765259434766
NE-RSN2115,https://environment.data.gov.uk/water-quality/id/sampling-point/NE-RSN2115.json,DERWENT AT GOODSHIELDS HAUGH,54.93559,-1.722215,417896,560139,open,FRESHWATER - RIVERS,Northumberland Durham and Tees,39.12035788144337
NE-RSN2119,https://environment.data.gov.uk/water-quality/id/sampling-point/NE-RSN2119.json,BREAMISH D/S BRANDON FORD,55.445439,-1.930884,404470,616845,open,FRESHWATER - RIVERS,Northumberland Durham and Tees,76.93470122345362
NE-RSN2128,https://environment.data.gov.uk/water-quality/id/sampling-point/NE-RSN2128.json,NEASHAM STELL AT MIDDLETON ST GEORGE,54.511854,-1.483699,433525,513074,open,FRESHWATER - RIVERS,Northumberland Durham and Tees,58.90991209691685
