sampling_point_id,url,name,lat,lon,easting,northing,status,type,area,distance_to_source_km
NE-45200091,https://environment.data.gov.uk/water-quality/id/sampling-point/NE-45200091.json,MANFIELD STW,54.516289,-1.653947,422500,513500,open,SEWAGE DISCHARGES - FINAL/TREATED EFFLUENT - WATER COMPANY,Northumberland Durham and Tees,49.49847042732748
NE-45200102,https://environment.data.gov.uk/water-quality/id/sampling-point/NE-45200102.json,SUMMERHOUSE STW,54.565808,-1.687553,420300,519000,open,SEWAGE DISCHARGES - FINAL/TREATED EFFLUENT - WATER COMPANY,Northumberland Durham and Tees,44.57175052151027
NE-45200105,https://environment.data.gov.uk/water-quality/id/sampling-point/NE-45200105.json,KILLERBY STW,54.57304,-1.704513,419200,519800,open,SEWAGE DISCHARGES - FINAL/TREATED EFFLUENT - WATER COMPANY,Northumberland Durham and Tees,43.21724780242967
NE-45200108,https://environment.data.gov.uk/water-quality/id/sampling-point/NE-45200108.json,SOUTH CLEATLAM STW,54.55707,-1.80668,412600,518000,open,SEWAGE DISCHARGES - FINAL/TREATED EFFLUENT - WATER COMPANY,Northumberland Durham and Tees,38.957073866861464
NE-45200113,https://environment.data.gov.uk/water-quality/id/sampling-point/NE-45200113.json,LANGLEY BECK 100M U/S SUDBURN BECK,54.573208,-1.779162,414374,519801,open,FRESHWATER - RIVERS,Northumberland Durham and Tees,39.24090377959665
NE-45200115,https://environment.data.gov.uk/water-quality/id/sampling-point/NE-45200115.json,WHORLTON STW,54.527455,-1.834632,410800,514700,open,SEWAGE DISCHARGES - FINAL/TREATED EFFLUENT - WATER COMPANY,Northumberland Durham and Tees,39.864967577065656
NE-45200215,https://environment.data.gov.uk/water-quality/id/sampling-point/NE-45200215.json,"HELL KETTLES, NORTH POND",54.492644,-1.56723,428130,510900,open,FRESHWATER - LAKES/PONDS/RESERVOIRS,Northumberland Durham and Tees,55.56926277314381
NE-45200216,https://environment.data.gov.uk/water-quality/id/sampling-point/NE-45200216.json,"HELL KETTLES, SOUTH POND",54.492193,-1.56671,428164,510850,open,FRESHWATER - LAKES/PONDS/RESERVOIRS,Northumberland Durham and Tees,55.62576960573831
NE-45300108,https://environment.data.gov.uk/water-quality/id/sampling-point/NE-45300108.json,MORDON STW,54.630756,-1.493425,432800,526300,open,SEWAGE DISCHARGES - FINAL/TREATED EFFLUENT - WATER COMPANY,Northumberland Durham and Tees,52.742020383461174
NE-45300282,https://environment.data.gov.uk/water-quality/id/sampling-point/NE-45300282.json,"JUBILEE WOOD FARM, HEIGHTINGTON",54.606729,-1.655689,422338,523563,open,SEWAGE DISCHARGES - FINAL/TREATED EFFLUENT - NOT WATER COMPANY,Northumberland Durham and Tees,44.10813836064725
NE-45400144,https://environment.data.gov.uk/water-quality/id/sampling-point/NE-45400144.json,NEWBY STW,54.5008,-1.22172,450500,512000,open,SEWAGE DISCHARGES - FINAL/TREATED EFFLUENT - WATER COMPANY,Northumberland Durham and Tees,74.43223957326082
NE-45400160,https://environment.data.gov.uk/water-quality/id/sampling-point/NE-45400160.json,KILDALE STW,54.478131,-1.066275,460600,509600,open,SEWAGE DISCHARGES - FINAL/TREATED EFFLUENT - WATER COMPANY,Northumberland Durham and Tees,84.61051444103815
NE-45400162,https://environment.data.gov.uk/water-quality/id/sampling-point/NE-45400162.json,KILDALE NEW ROW,54.482455,-1.044568,462000,510100,open,SEWAGE DISCHARGES - FINAL/TREATED EFFLUENT - NOT WATER COMPANY,Northumberland Durham and Tees,85.70194721973881
NE-45400201,https://environment.data.gov.uk/water-quality/id/sampling-point/NE-45400201.json,LITTLE KILDALE STW,54.47444,-1.054014,461400,509200,open,SEWAGE DISCHARGES - FINAL/TREATED EFFLUENT - WATER COMPANY,Northumberland Durham and Tees,85.5011428967749
NE-45400328,https://environment.data.gov.uk/water-quality/id/sampling-point/NE-45400328.json,GYPSY CARAVAN SITE (P),54.475619,-1.219111,450700,509200,open,SEWAGE DISCHARGES - FINAL/TREATED EFFLUENT - NOT WATER COMPANY,Northumberland Durham and Tees,75.81810510800189
NE-45401108,https://environment.data.gov.uk/water-quality/id/sampling-point/NE-45401108.json,"MIDDLETON HOLIDAY COTTAGES, M-ON-LEVEN",54.485381,-1.266668,447607,510253,open,SEWAGE DISCHARGES - FINAL/TREATED EFFLUENT - NOT WATER COMPANY,Northumberland Durham and Tees,72.58970046012628
NE-45401142,https://environment.data.gov.uk/water-quality/id/sampling-point/NE-45401142.json,SPA BECK AT A167,54.476981,-1.555126,428925,509162,open,FRESHWATER - RIVERS,Northumberland Durham and Tees,57.22714070381702
NE-45401143,https://environment.data.gov.uk/water-quality/id/sampling-point/NE-45401143.json,DURHAM LANE BECK AT RED ROOFS FARM TRACK,54.536173,-1.364808,441198,515843,open,FRESHWATER - RIVERS,Northumberland Durham and Tees,64.40213398537449
NE-45401144,https://environment.data.gov.uk/water-quality/id/sampling-point/NE-45401144.json,TEES D/S PRESTON HALL,54.536469,-1.332858,443265,515895,open,FRESHWATER - RIVERS,Northumberland Durham and Tees,66.25548218386794
NE-45401479,https://environment.data.gov.uk/water-quality/id/sampling-point/NE-45401479.json,NEWBUS GRANGE COUNTRY PARK,54.480819,-1.5067,432060,509610,open,SEWAGE DISCHARGES - FINAL/TREATED EFFLUENT - NOT WATER COMPANY,Northumberland Durham and Tees,59.52529192160598
NE-45500015,https://environment.data.gov.uk/water-quality/id/sampling-point/NE-45500015.json,WAPPING BURN D/S PETERLEE INDUSTRIAL EST,54.754341,-1.363776,441045,540120,closed,FRESHWATER - RIVERS,Northumberland Durham and Tees,58.323476436223295
NE-45500190,https://environment.data.gov.uk/water-quality/id/sampling-point/NE-45500190.json,WAPPING BURN D/S DAVY DRIVE,54.767343,-1.366758,440840,541565,closed,FRESHWATER - RIVERS,Northumberland Durham and Tees,58.06574049257197
NE-45600144,https://environment.data.gov.uk/water-quality/id/sampling-point/NE-45600144.json,"DIMMINGDALE FARM STP,MOORSHOLM,SALTBURN",54.49774,-0.93767,468900,511900,open,SEWAGE DISCHARGES - FINAL/TREATED EFFLUENT - NOT WATER COMPANY,Northumberland Durham and Tees,91.4659665572966
NE-45600149,https://environment.data.gov.uk/water-quality/id/sampling-point/NE-45600149.json,"LITTLE MOORSHOLM FARMHOUSE STP, LINGDALE",54.537336,-0.943598,468450,516300,open,SEWAGE DISCHARGES - FINAL/TREATED EFFLUENT - NOT WATER COMPANY,Northumberland Durham and Tees,89.63842077833388
NE-42100407,https://environment.data.gov.uk/water-quality/id/sampling-point/NE-42100407.json,HOLY IS & BUDLE BAY PROJ MISC LOCATIONS,49.891925,-0.609124,500000,3,open,FRESHWATER - RIVERS,Northumberland Durham and Tees,555.2738492723366
NE-44100038,https://environment.data.gov.uk/water-quality/id/sampling-point/NE-44100038.json,WEAR VALLEY JUNCTION STW FINAL EFFLUENT,54.679761,-1.745458,416510,531665,open,SEWAGE DISCHARGES - FINAL/TREATED EFFLUENT - WATER COMPANY,Northumberland Durham and Tees,35.638702988778036
NE-44100052,https://environment.data.gov.uk/water-quality/id/sampling-point/NE-44100052.json,FROSTERLEY (WILLOW GREEN) STW FINAL EFFT,54.727144,-1.933039,404410,536910,open,SEWAGE DISCHARGES - FINAL/TREATED EFFLUENT - WATER COMPANY,Northumberland Durham and Tees,22.56307219595885
NE-44100059,https://environment.data.gov.uk/water-quality/id/sampling-point/NE-44100059.json,BRIDGE END STW FINAL EFFLUENT,54.724954,-1.961533,402575,536665,open,SEWAGE DISCHARGES - FINAL/TREATED EFFLUENT - WATER COMPANY,Northumberland Durham and Tees,20.88013354427097
NE-44100314,https://environment.data.gov.uk/water-quality/id/sampling-point/NE-44100314.json,WHITFIELD BROW STW,54.707751,-1.991735,400630,534750,open,SEWAGE DISCHARGES - FINAL/TREATED EFFLUENT - WATER COMPANY,Northumberland Durham and Tees,19.75999629993005
NE-44100315,https://environment.data.gov.uk/water-quality/id/sampling-point/NE-44100315.json,RAILWAY TERRACE STW,54.738754,-1.999495,400130,538200,open,SEWAGE DISCHARGES - FINAL/TREATED EFFLUENT - WATER COMPANY,Northumberland Durham and Tees,18.10653088036137
NE-44100320,https://environment.data.gov.uk/water-quality/id/sampling-point/NE-44100320.json,GREENFIELDS STW,54.643812,-1.731892,417400,527668,open,SEWAGE DISCHARGES - FINAL/TREATED EFFLUENT - WATER COMPANY,Northumberland Durham and Tees,37.91179911264404
NE-44100336,https://environment.data.gov.uk/water-quality/id/sampling-point/NE-44100336.json,"HOUSING DEVELOP STP, WOLSINGHAM STEEL",54.72787,-1.874049,408209,536996,closed,SEWAGE DISCHARGES - FINAL/TREATED EFFLUENT - NOT WATER COMPANY,Northumberland Durham and Tees,26.210520626963312
NE-44200109,https://environment.data.gov.uk/water-quality/id/sampling-point/NE-44200109.json,BOWES HILL STW,54.638167,-1.775929,414560,527030,open,SEWAGE DISCHARGES - FINAL/TREATED EFFLUENT - WATER COMPANY,Northumberland Durham and Tees,35.6213854120627
NE-44200110,https://environment.data.gov.uk/water-quality/id/sampling-point/NE-44200110.json,"STATION HOUSES STW, COCKFIELD",54.618753,-1.828997,411140,524860,open,SEWAGE DISCHARGES - FINAL/TREATED EFFLUENT - WATER COMPANY,Northumberland Durham and Tees,33.72289480620484
NE-44300002,https://environment.data.gov.uk/water-quality/id/sampling-point/NE-44300002.json,WEAR 1.5KM D/S PAGE BANK PS,54.724483,-1.617461,424736,536679,open,FRESHWATER - RIVERS,Northumberland Durham and Tees,42.46468730092923
NE-44400014,https://environment.data.gov.uk/water-quality/id/sampling-point/NE-44400014.json,BRITISH COAL USHAW MOOR PS,54.778712,-1.657931,422100,542700,open,TRADE DISCHARGES - MINERAL WORKINGS,Northumberland Durham and Tees,39.36526752217555
NE-44400064,https://environment.data.gov.uk/water-quality/id/sampling-point/NE-44400064.json,JOYCE TCE & DEERNESS VIEW USHAW MOOR STW,54.780523,-1.66258,421800,542900,open,SEWAGE DISCHARGES - FINAL/TREATED EFFLUENT - WATER COMPANY,Northumberland Durham and Tees,39.06514772238598
NE-44400179,https://environment.data.gov.uk/water-quality/id/sampling-point/NE-44400179.json,HEDLEYHILL COLLIERY,54.760055,-1.74511,416500,540600,open,SEWAGE DISCHARGES - FINAL/TREATED EFFLUENT - WATER COMPANY,Northumberland Durham and Tees,33.86592957982979
NE-44500496,https://environment.data.gov.uk/water-quality/id/sampling-point/NE-44500496.json,SHERBURN HOUSE HOSPITAL STW,54.769276,-1.524338,430700,541700,open,SEWAGE DISCHARGES - FINAL/TREATED EFFLUENT - WATER COMPANY,Northumberland Durham and Tees,47.95602472923173
NE-445C0002,https://environment.data.gov.uk/water-quality/id/sampling-point/NE-445C0002.json,LUDWORTH BOREHOLE 24-5-172,54.766802,-1.43963,436152,541465,open,GROUNDWATER - BOREHOLE,Northumberland Durham and Tees,53.39611585209695
NE-45100003,https://environment.data.gov.uk/water-quality/id/sampling-point/NE-45100003.json,LUNE D/S GRASSHOLME RESERVOIR,54.604547,-2.082037,394798,523269,open,FRESHWATER - RIVERS,Northumberland Durham and Tees,23.156059251831586
NE-45100047,https://environment.data.gov.uk/water-quality/id/sampling-point/NE-45100047.json,LUNE U/S SELSET RES (BLAKE HOUSE),54.584967,-2.173968,388854,521101,open,FRESHWATER - RIVERS,Northumberland Durham and Tees,22.748862508462455
NE-45100152,https://environment.data.gov.uk/water-quality/id/sampling-point/NE-45100152.json,BALDER D/S HURY RESERVOIR (BRISCOE LANE),54.571395,-2.050338,396843,519578,open,FRESHWATER - RIVERS,Northumberland Durham and Tees,27.366448856672495
NE-45100153,https://environment.data.gov.uk/water-quality/id/sampling-point/NE-45100153.json,BALDER AT WHITE HILL (U/S BALDERHEAD RES,54.557174,-2.158743,389831,518006,open,FRESHWATER - RIVERS,Northumberland Durham and Tees,25.99024801612304
NE-45200085,https://environment.data.gov.uk/water-quality/id/sampling-point/NE-45200085.json,DENTON STW,54.563945,-1.662823,421900,518800,open,SEWAGE DISCHARGES - FINAL/TREATED EFFLUENT - WATER COMPANY,Northumberland Durham and Tees,46.02906552280888
NE-45200218,https://environment.data.gov.uk/water-quality/id/sampling-point/NE-45200218.json,WINSTON STW-FLOWS GREATER THAN 2.3L/S,54.544353,-1.780153,414320,516590,open,SEWAGE DISCHARGES - FINAL/TREATED EFFLUENT - WATER COMPANY,Northumberland Durham and Tees,41.17651972044903
NE-45400345,https://environment.data.gov.uk/water-quality/id/sampling-point/NE-45400345.json,DINSDALE SPA GOLF CLUB,54.497803,-1.484879,433460,511510,open,SEWAGE DISCHARGES - FINAL/TREATED EFFLUENT - NOT WATER COMPANY,Northumberland Durham and Tees,59.66347091933496
NE-45401094,https://environment.data.gov.uk/water-quality/id/sampling-point/NE-45401094.json,"CROFT CIRCUIT STP, CROFT-ON-TEES",54.457553,-1.555722,428900,507000,open,SEWAGE DISCHARGES - FINAL/TREATED EFFLUENT - NOT WATER COMPANY,Northumberland Durham and Tees,58.51004403031363
NE-45401099,https://environment.data.gov.uk/water-quality/id/sampling-point/NE-45401099.json,"EXPERT HEAT TREATMENTS LTD, STILLINGTON",54.607993,-1.427136,437100,523800,open,SEWAGE DISCHARGES - FINAL/TREATED EFFLUENT - NOT WATER COMPANY,Northumberland Durham and Tees,57.608308997772546
NE-45401106,https://environment.data.gov.uk/water-quality/id/sampling-point/NE-45401106.json,SALTERGILL SCHOOL,54.485488,-1.370193,440900,510200,closed,SEWAGE DISCHARGES - FINAL/TREATED EFFLUENT - NOT WATER COMPANY,Northumberland Durham and Tees,66.71492127286136
NE-45401145,https://environment.data.gov.uk/water-quality/id/sampling-point/NE-45401145.json,TEES AT NAVIGATION WAY SLIPWAY,54.563904,-1.289912,446013,518975,open,FRESHWATER - RIVERS,Northumberland Durham and Tees,67.61185923096883
NE-45401147,https://environment.data.gov.uk/water-quality/id/sampling-point/NE-45401147.json,"SEA AT PIPELINE, CARR HOUSE SANDS",54.670637,-1.187511,452497,530923,closed,SALINE WATER - COASTAL SITES - NON BATHING/SHELLFISH,Northumberland Durham and Tees,70.70776716809237
NE-45401240,https://environment.data.gov.uk/water-quality/id/sampling-point/NE-45401240.json,"STAINTON GRANGE STP, GREAT STAINTON",54.590278,-1.484642,433400,521800,open,SEWAGE DISCHARGES - FINAL/TREATED EFFLUENT - NOT WATER COMPANY,Northumberland Durham and Tees,54.88395771208103
NE-45500005,https://environment.data.gov.uk/water-quality/id/sampling-point/NE-45500005.json,SHERATON STW,54.707168,-1.315549,444200,534900,open,SEWAGE DISCHARGES - FINAL/TREATED EFFLUENT - WATER COMPANY,Northumberland Durham and Tees,61.92934032308434
NE-45600004,https://environment.data.gov.uk/water-quality/id/sampling-point/NE-45600004.json,PONTAC FARM STW (P),54.584829,-1.034438,462500,521500,open,SEWAGE DISCHARGES - FINAL/TREATED EFFLUENT - NOT WATER COMPANY,Northumberland Durham and Tees,82.49030781524978
NE-45600154,https://environment.data.gov.uk/water-quality/id/sampling-point/NE-45600154.json,SALTBURN GILL 50M D/S ROBINSON WOOD TRIB,54.573237,-0.958758,467410,520280,open,FRESHWATER - RIVERS,Northumberland Durham and Tees,87.53415882534648
NE-45600266,https://environment.data.gov.uk/water-quality/id/sampling-point/NE-45600266.json,SWO FROM INGS ESTATE,54.602004,-1.027839,462900,523417,closed,SEWAGE DISCHARGES - SEWER STORM OVERFLOW - WATER COMPANY,Northumberland Durham and Tees,82.39957342730824
NE-45600267,https://environment.data.gov.uk/water-quality/id/sampling-point/NE-45600267.json,LONG BECK AT BYDALE HOWLE,54.600325,-1.02579,463035,523232,closed,FRESHWATER - RIVERS,Northumberland Durham and Tees,82.57430819886592
NE-45600268,https://environment.data.gov.uk/water-quality/id/sampling-point/NE-45600268.json,TRIB MILLHOLME BK U/S MINEW REMEDIATION,54.571864,-0.961082,467262,520125,open,FRESHWATER - RIVERS,Northumberland Durham and Tees,87.43205735190406
NE-45600269,https://environment.data.gov.uk/water-quality/id/sampling-point/NE-45600269.json,TRIB MILLHOLME BK D/S MINEW REMEDIATION,54.572415,-0.959305,467376,520188,open,FRESHWATER - RIVERS,Northumberland Durham and Tees,87.52531371898066
NE-45600270,https://environment.data.gov.uk/water-quality/id/sampling-point/NE-45600270.json,MILLHOLME BK U/S MINEW BOREHOLE DISCHARG,54.571873,-0.957988,467462,520129,open,FRESHWATER - RIVERS,Northumberland Durham and Tees,87.6235014488867
NE-45600271,https://environment.data.gov.uk/water-quality/id/sampling-point/NE-45600271.json,MILLHOLME BK D/S MINEW BOREHOLE DISCHARG,54.572546,-0.958822,467407,520203,open,FRESHWATER - RIVERS,Northumberland Durham and Tees,87.55124959030641
NE-45600272,https://environment.data.gov.uk/water-quality/id/sampling-point/NE-45600272.json,SALTBURN GILL AT LUM HOLE FOOTBRIDGE,54.576612,-0.958223,467439,520656,open,FRESHWATER - RIVERS,Northumberland Durham and Tees,87.4654100948922
NE-45600273,https://environment.data.gov.uk/water-quality/id/sampling-point/NE-45600273.json,DARN BOTTLE AT FORD JUST U/S SALTB GILL,54.578077,-0.958248,467435,520819,open,FRESHWATER - RIVERS,Northumberland Durham and Tees,87.4200828482898
NE-44100413,https://environment.data.gov.uk/water-quality/id/sampling-point/NE-44100413.json,HELME PARK HALL HOTEL + 2 COTTAGES STP,54.726981,-1.806587,412554,536907,open,SEWAGE DISCHARGES - FINAL/TREATED EFFLUENT - NOT WATER COMPANY,Northumberland Durham and Tees,30.461371434286093
NE-44300065,https://environment.data.gov.uk/water-quality/id/sampling-point/NE-44300065.json,HEUGH HALL ROW STW,54.732383,-1.512347,431500,537600,open,SEWAGE DISCHARGES - FINAL/TREATED EFFLUENT - WATER COMPANY,Northumberland Durham and Tees,49.03389399167417
NE-44300130,https://environment.data.gov.uk/water-quality/id/sampling-point/NE-44300130.json,STOCKLEY GROVE `STW,54.73108,-1.656779,422200,537400,open,SEWAGE DISCHARGES - FINAL/TREATED EFFLUENT - WATER COMPANY,Northumberland Durham and Tees,39.85866524026837
NE-44300232,https://environment.data.gov.uk/water-quality/id/sampling-point/NE-44300232.json,TURSDALE SEPTIC TANK,54.710171,-1.531393,430290,535120,open,SEWAGE DISCHARGES - FINAL/TREATED EFFLUENT - WATER COMPANY,Northumberland Durham and Tees,48.17761470848429
NE-44400206,https://environment.data.gov.uk/water-quality/id/sampling-point/NE-44400206.json,QUARRY HOUSE LANE STW,54.773502,-1.599682,425850,542140,open,SEWAGE DISCHARGES - FINAL/TREATED EFFLUENT - WATER COMPANY,Northumberland Durham and Tees,43.11145926717648
NE-45100154,https://environment.data.gov.uk/water-quality/id/sampling-point/NE-45100154.json,HUDESHOPE BK AT ROAD BR U/S MARL BK,54.658051,-2.087027,394483,529223,open,FRESHWATER - RIVERS,Northumberland Durham and Tees,18.151023731625255
NE-45200051,https://environment.data.gov.uk/water-quality/id/sampling-point/NE-45200051.json,HUTTON MAGNA STW,54.508542,-1.806909,412600,512600,open,SEWAGE DISCHARGES - FINAL/TREATED EFFLUENT - WATER COMPANY,Northumberland Durham and Tees,42.619003662004594
NE-45200064,https://environment.data.gov.uk/water-quality/id/sampling-point/NE-45200064.json,EAST LAYTON STW,54.485062,-1.745278,416600,510000,open,SEWAGE DISCHARGES - FINAL/TREATED EFFLUENT - WATER COMPANY,Northumberland Durham and Tees,47.279221486613594
NE-45200088,https://environment.data.gov.uk/water-quality/id/sampling-point/NE-45200088.json,BOLAM STW,54.596379,-1.69351,419900,522400,open,SEWAGE DISCHARGES - FINAL/TREATED EFFLUENT - WATER COMPANY,Northumberland Durham and Tees,42.49010397928891
NE-45200098,https://environment.data.gov.uk/water-quality/id/sampling-point/NE-45200098.json,WACKERFIELD(P),54.595639,-1.76471,415300,522300,open,SEWAGE DISCHARGES - FINAL/TREATED EFFLUENT - WATER COMPANY,Northumberland Durham and Tees,38.59550989546883
NE-45200121,https://environment.data.gov.uk/water-quality/id/sampling-point/NE-45200121.json,BOLDRON STW,54.524858,-1.942794,403800,514400,open,SEWAGE DISCHARGES - FINAL/TREATED EFFLUENT - WATER COMPANY,Northumberland Durham and Tees,35.535419701882645
NE-45200219,https://environment.data.gov.uk/water-quality/id/sampling-point/NE-45200219.json,STAINTON STW-FLOWS GREATER THAN 4.9L/S,54.553318,-1.899154,406620,517570,open,SEWAGE DISCHARGES - FINAL/TREATED EFFLUENT - WATER COMPANY,Northumberland Durham and Tees,34.905594273167665
NE-45401491,https://environment.data.gov.uk/water-quality/id/sampling-point/NE-45401491.json,DURHAM LANE BECK D/S TINSLEYS YARD,54.537238,-1.363879,441257,515962,open,FRESHWATER - RIVERS,Northumberland Durham and Tees,64.4055233898403
NE-45401492,https://environment.data.gov.uk/water-quality/id/sampling-point/NE-45401492.json,TRIB HARTBURN BECK AT MARSHALL'S DITCH,54.538079,-1.35637,441742,516060,open,FRESHWATER - RIVERS,Northumberland Durham and Tees,64.80404412479731
NE-44100415,https://environment.data.gov.uk/water-quality/id/sampling-point/NE-44100415.json,STANHOPE BURN UPSTREAM OF HOPE LEVEL,54.754434,-2.019009,398874,539945,open,FRESHWATER - RIVERS,Northumberland Durham and Tees,16.492486768087883
NE-44100416,https://environment.data.gov.uk/water-quality/id/sampling-point/NE-44100416.json,WIDLEY LEVEL,54.758028,-2.022554,398646,540345,open,MINEWATER,Northumberland Durham and Tees,16.19888091039714
NE-44100417,https://environment.data.gov.uk/water-quality/id/sampling-point/NE-44100417.json,STANHOPE BURN U/S OF WIDLEY LEVEL,54.758172,-2.02243,398654,540361,open,FRESHWATER - RIVERS,Northumberland Durham and Tees,16.204121821717617
NE-44100418,https://environment.data.gov.uk/water-quality/id/sampling-point/NE-44100418.json,STANHOPE BURN D/S STANHOPE BURN MINE,54.765496,-2.021672,398703,541176,open,FRESHWATER - RIVERS,Northumberland Durham and Tees,16.140243634131714
NE-44100419,https://environment.data.gov.uk/water-quality/id/sampling-point/NE-44100419.json,STANHOPE BURN U/S STANHOPE BURN MINE,54.767886,-2.023212,398604,541442,open,FRESHWATER - RIVERS,Northumberland Durham and Tees,16.01415517101639
NE-44100421,https://environment.data.gov.uk/water-quality/id/sampling-point/NE-44100421.json,LORD CARLISLE SPRING,54.761605,-2.021655,398704,540743,open,MINEWATER,Northumberland Durham and Tees,16.195754153082298
NE-44100422,https://environment.data.gov.uk/water-quality/id/sampling-point/NE-44100422.json,LORD CARLISLE WATER LEVEL,54.761668,-2.022152,398672,540750,open,MINEWATER,Northumberland Durham and Tees,16.163204192485566
NE-44200116,https://environment.data.gov.uk/water-quality/id/sampling-point/NE-44200116.json,GAUNLESS AT PATH 100M U/S HOLME MILL,54.634091,-1.74156,416780,526584,open,FRESHWATER - RIVERS,Northumberland Durham and Tees,37.80453515642038
NE-44200143,https://environment.data.gov.uk/water-quality/id/sampling-point/NE-44200143.json,GAUNLESS AT THE SLACK,54.623832,-1.824237,411446,525426,open,FRESHWATER - RIVERS,Northumberland Durham and Tees,33.682258341182475
NE-45100083,https://environment.data.gov.uk/water-quality/id/sampling-point/NE-45100083.json,GRETA AT RUTHERFORD BRIDGE,54.504811,-1.947779,403479,512169,open,FRESHWATER - RIVERS,Northumberland Durham and Tees,37.171860669771085
NE-45100140,https://environment.data.gov.uk/water-quality/id/sampling-point/NE-45100140.json,DENT BANK STW,54.63015,-2.105757,393270,526120,open,SEWAGE DISCHARGES - FINAL/TREATED EFFLUENT - WATER COMPANY,Northumberland Durham and Tees,19.932344213618794
NE-45100155,https://environment.data.gov.uk/water-quality/id/sampling-point/NE-45100155.json,DOWN STREAM OF LARGE SPOIL HEAP,54.665544,-2.036161,397765,530054,open,FRESHWATER - RIVERS,Northumberland Durham and Tees,19.884987796654435
NE-45100156,https://environment.data.gov.uk/water-quality/id/sampling-point/NE-45100156.json,UPSTREAM OF LARGE SPOIL HEAP,54.666864,-2.040674,397474,530201,open,FRESHWATER - RIVERS,Northumberland Durham and Tees,19.56919811287868
NE-45100157,https://environment.data.gov.uk/water-quality/id/sampling-point/NE-45100157.json,DOWN STREAM OF EAST RAKE HUSH,54.660584,-2.03473,397857,529502,open,FRESHWATER - RIVERS,Northumberland Durham and Tees,20.316676161552383
NE-45100181,https://environment.data.gov.uk/water-quality/id/sampling-point/NE-45100181.json,"MARWOOD CARAVAN PARK STP, LOW SHIPLEY",54.577712,-1.977976,401521,520280,open,SEWAGE DISCHARGES - FINAL/TREATED EFFLUENT - NOT WATER COMPANY,Northumberland Durham and Tees,29.506469738004814
NE-45100182,https://environment.data.gov.uk/water-quality/id/sampling-point/NE-45100182.json,"BENDHOLME CARAVAN PARK STP, NEWTOWN",54.614289,-2.01693,399004,524350,open,SEWAGE DISCHARGES - FINAL/TREATED EFFLUENT - NOT WATER COMPANY,Northumberland Durham and Tees,24.783183406569602
NE-452A0001,https://environment.data.gov.uk/water-quality/id/sampling-point/NE-452A0001.json,BOREHOLE - RUTHERFORD FARM,54.501613,-1.952214,403192,511813,open,GROUNDWATER - BOREHOLE,Northumberland Durham and Tees,37.30922280742438
NE-45300293,https://environment.data.gov.uk/water-quality/id/sampling-point/NE-45300293.json,SPOT GAUGE - SKERNE U/S AYCLIFFE STW,54.60833,-1.549284,429210,523780,open,FRESHWATER - RIVERS,Northumberland Durham and Tees,50.26686601678596
NE-45300294,https://environment.data.gov.uk/water-quality/id/sampling-point/NE-45300294.json,SPOT GAUGE - SKERNE D/S AYCLIFFE STW,54.597383,-1.558738,428607,522558,open,FRESHWATER - RIVERS,Northumberland Durham and Tees,50.19622355391372
NE-45300295,https://environment.data.gov.uk/water-quality/id/sampling-point/NE-45300295.json,MORDON CATCHWATER (SPOT GAUGE) U/S STW,54.630401,-1.496713,432588,526259,open,FRESHWATER - RIVERS,Northumberland Durham and Tees,52.55461305247833
NE-45300296,https://environment.data.gov.uk/water-quality/id/sampling-point/NE-45300296.json,MORDON CATCHWATER (SPOT GAUGE) D/S STW,54.630338,-1.496776,432584,526252,open,FRESHWATER - RIVERS,Northumberland Durham and Tees,52.55305628311412
NE-45300297,https://environment.data.gov.uk/water-quality/id/sampling-point/NE-45300297.json,SPOT GAUGE -  SKERNE U/S BRADBURY STW,54.650557,-1.507267,431891,528497,open,FRESHWATER - RIVERS,Northumberland Durham and Tees,51.21909876627284
NE-45300298,https://environment.data.gov.uk/water-quality/id/sampling-point/NE-45300298.json,SPOT GAUGE - SKERNE D/S BRADBURY STW,54.650561,-1.508382,431819,528497,open,FRESHWATER - RIVERS,Northumberland Durham and Tees,51.15031772378524
NE-45300299,https://environment.data.gov.uk/water-quality/id/sampling-point/NE-45300299.json,SPOT GAUGE - RUSHYFORD BK U/S TRIB WINDL,54.652491,-1.561535,428388,528689,open,FRESHWATER - RIVERS,Northumberland Durham and Tees,47.821784481037426
NE-45300300,https://environment.data.gov.uk/water-quality/id/sampling-point/NE-45300300.json,SPOT GAUGE - RUSHYFORD BK D/S TRIB WINDL,54.649651,-1.551709,429024,528377,open,FRESHWATER - RIVERS,Northumberland Durham and Tees,48.520237268828886
NE-45300301,https://environment.data.gov.uk/water-quality/id/sampling-point/NE-45300301.json,SPOT GAUGE - SKERNE U/S MAINSFORTH STELL,54.664197,-1.489428,433031,530023,open,FRESHWATER - RIVERS,Northumberland Durham and Tees,51.90845345265775
NE-45300302,https://environment.data.gov.uk/water-quality/id/sampling-point/NE-45300302.json,SPOT GAUGE - SKERNE D/S MAINSFORTH STELL,54.663768,-1.490022,432993,529975,open,FRESHWATER - RIVERS,Northumberland Durham and Tees,51.883815900270704
NE-45300303,https://environment.data.gov.uk/water-quality/id/sampling-point/NE-45300303.json,SPOT GAUGE - SKERNE U/S FISHBURN STW,54.67589,-1.440897,436151,531348,open,FRESHWATER - RIVERS,Northumberland Durham and Tees,54.6285700256507
